tj	B-I-LOC
lebak	B-B-LOC
bulus	B-I-LOC
skrg	B-O
emg	B-O
lbh	B-O
tertata	B-O
(	B-O
kalau	B-O
weekday	B-O
)	B-O
,	B-O
tp	B-O
kalo	B-O
weekend	B-O
masih	B-O
suka	B-O
ada	B-O
angkot	B-O
yang	B-O
ngetem😫😫	B-O
.	B-O
trs	B-O
itu	B-O
pembatas	B-O
orange	B-O
wajib	B-O
bgt	B-O
ya	B-O
sampai	B-O
ujung	B-O
?	B-O
jalannya	B-O
jauh	B-O
bgt	B-O
min🙏🏼	B-O

user	B-O
min	B-O
.	B-O
rute	B-O
harmoni-lebak	B-O
bulus	B-O
masih	B-O
beroperasi	B-O
kan	B-O
sampai	B-O
saat	B-O
ini	B-O
?	B-O

user	B-O
user	B-O
lebak	B-B-LOC
bulus	B-I-LOC
jaksel	B-B-LOC

user	B-O
min	B-O
tj	B-O
operasi	B-O
sampai	B-O
jam	B-O
berapa	B-O
?	B-O
kalo	B-O
dr	B-O
kotu	B-O
ke	B-O
lebak	B-B-LOC
bulus	B-I-LOC
ambil	B-O
rute	B-O
mana	B-O
ya	B-O
?	B-O
terimakasi	B-O
banyak🙏	B-O

arah	B-O
lebak	B-B-LOC
bulus	B-I-LOC
km	B-O
14+800	B-O
tersendat	B-O
.	B-O
user	B-O
user	B-O
url	B-O

user	B-O
selamat	B-O
siang	B-O
.	B-O
rute	B-B-LOC
d21	B-I-LOC
:	B-O
ui	B-B-LOC
depok	B-B-LOC
-	B-O
lebak	B-B-LOC
bulus	B-I-LOC
beroperasi	B-O
di	B-O
hari	B-O
kerja	B-O
pukul	B-O
05:00	B-O
-	B-O
10:00	B-O
wib	B-O
dan	B-O
beroperasi	B-O
kembali	B-O
pukul	B-O
14:00	B-O
-	B-O
21:00.	B-O
terima	B-O
kasih	B-O
^ra	B-O

user	B-O
kedengeran	B-O
sampe	B-O
lebak	B-B-LOC
bulus	B-I-LOC

user	B-O
selamat	B-O
pagi	B-O
.	B-O
rute	B-B-LOC
d21	B-I-LOC
:	B-O
ui	B-B-LOC
depok	B-I-LOC
-	B-O
lebak	B-B-LOC
bulus	B-I-LOC
beroperasi	B-O
di	B-O
hari	B-O
kerja	B-O
pukul	B-O
05:00	B-O
-	B-O
10:00	B-O
wib	B-O
dan	B-O
beroperasi	B-O
kembali	B-O
pukul	O
14:00	O
-	B-O
22:00.	O
terima	B-O
kasih	B-O
^rzk	B-O

user	B-O
kota-blokm	B-B-LOC
harmoni-lebak	B-B-LOC
bulus	B-I-LOC
beroprasi	B-O
ga	B-O
min	B-O
?	B-O
